"","CellName","FACS_population","PassQC","TotalReads","UniqueMap","MulitMap","UnMap","UnMap_per","total_features_by_counts","pct_counts_MT","pct_counts_Ribosome","pct_counts_Hbb","cell_cycle","is_in_Fig_1B","Fig_1B_cluster","Fig_1B_UMAP1","Fig_1B_UMAP2","is_in_Fig_2C","Fig_2C_cluster","Fig_2C_UMAP1","Fig_2C_UMAP2"
"1118","Cell_1118","E10.5_Fcs-HE_Runx1KO","Pass",859807,702105,85966,71736,8.34326773334016,8100,3.61640987375892,3.93919132765881,0,"G1","no",NA,NA,NA,"yes","C04",6.77765340767154,-1.10789916711889
"1119","Cell_1119","E10.5_Fcs-HE_Runx1KO","Pass",831931,681999,85654,64278,7.72636192184208,8720,4.02059179788891,3.64011939781969,0,"G1","no",NA,NA,NA,"yes","C04",7.13461121486692,-1.30889244108818
"1120","Cell_1120","E10.5_Fcs-HE_Runx1KO","Pass",832254,677058,90260,64936,7.80242570176893,8399,4.08214470202515,4.27274739871596,0,"G1","no",NA,NA,NA,"yes","C04",7.13008266698216,-1.95673120897853
"1121","Cell_1121","E10.5_Fcs-HE_Runx1KO","Pass",2037761,1702488,188754,146519,7.19019551360537,7522,2.23475554323426,4.14358673404177,0,"G2M","no",NA,NA,NA,"yes","C03",4.87494645558283,1.91127609902989
"1122","Cell_1122","E10.5_Fcs-HE_Runx1KO","Pass",1296200,1084615,120492,91093,7.02769634315692,8236,1.55818152949377,4.63996318493381,0,"G1","no",NA,NA,NA,"yes","C04",6.67366502934563,-0.797723473007859
"1123","Cell_1123","E10.5_Fcs-HE_Runx1KO","Pass",1994571,1637628,202776,154167,7.72933126973169,7034,1.99694136153107,4.88167438608756,0.000611727693786594,"G1","no",NA,NA,NA,"yes","C04",6.58062102389299,-0.812549845937713
"1124","Cell_1124","E10.5_Fcs-HE_Runx1KO","Pass",780996,653739,78221,49036,6.27864931446512,8289,1.55346587967708,3.97535078764795,0,"G1","no",NA,NA,NA,"yes","C04",7.06818301423569,-1.50393573582693
"1125","Cell_1125","E10.5_Fcs-HE_Runx1KO","Pass",1731677,1430770,184087,116820,6.74606176556021,6801,1.65199183014949,4.15233986883233,0,"G1","no",NA,NA,NA,"yes","C04",5.88993836870241,-0.340124272426331
"1126","Cell_1126","E10.5_Fcs-HE_Runx1KO","Pass",2160014,1761655,262841,135518,6.27394081705026,8728,1.18654232863342,4.20956466008914,0,"G2M","no",NA,NA,NA,"yes","C04",7.18846412989613,-0.600017134458778
"1127","Cell_1127","E10.5_Fcs-HE_Runx1KO","Pass",1446219,1197417,133599,115203,7.96580600863355,6929,1.38037004584302,3.84522584987365,0,"G1","no",NA,NA,NA,"yes","C05",5.90850282454401,-1.39127760679389
"1128","Cell_1128","E10.5_Fcs-HE_Runx1KO","Pass",1378648,1139234,146309,93105,6.75335546129251,8246,1.93761714717095,4.45964728265599,0,"G2M","no",NA,NA,NA,"yes","C04",7.01116207281366,-2.29533301257613
"1129","Cell_1129","E10.5_Fcs-HE_Runx1KO","Pass",1772139,1447987,200219,123933,6.99341304491352,8148,1.67874309491355,4.31115885237415,0.00339316287375689,"G2M","no",NA,NA,NA,"yes","C04",7.02106928971896,-1.53091407096414
"1130","Cell_1130","E10.5_Fcs-HE_Runx1KO","Pass",1849390,1532727,196848,119815,6.47862268099211,8440,0.95112501478352,3.8406029719989,0,"G2M","no",NA,NA,NA,"yes","C04",7.58071007716555,-1.53431655254485
"1131","Cell_1131","E10.5_Fcs-HE_Runx1KO","Pass",1821953,1504393,216990,100570,5.51990089755334,8869,0.987818857292803,3.0138660626735,0,"G2M","no",NA,NA,NA,"yes","C02",4.89337845297837,2.01485306091079
"1132","Cell_1132","E10.5_Fcs-HE_Runx1KO","Pass",1676552,1414826,152146,109580,6.5360334782339,8915,1.60657692116636,4.61268690079976,0,"G1","no",NA,NA,NA,"yes","C04",6.89597062932033,-1.55653757164935
"1133","Cell_1133","E10.5_Fcs-MesKO","Pass",1680123,1372480,208162,99481,5.92105458945565,6748,0.7960542123924,4.10022946170961,0,"G1","no",NA,NA,NA,"yes","C02",4.61636210205403,2.5156729218324
"1134","Cell_1134","E10.5_Fcs-MesKO","Pass",396203,305307,54385,36511,9.21522552832765,6802,3.3765897184324,4.50350802495418,0,"G1","no",NA,NA,NA,"yes","C09",-14.5682501273956,2.28363001125617
"1135","Cell_1135","E10.5_Fcs-MesKO","Pass",1753578,1436506,211752,105320,6.00600600600601,7716,1.62490410394638,4.34713786817114,0,"G1","no",NA,NA,NA,"yes","C10",-15.3989449808345,1.30695642353267
"1136","Cell_1136","E10.5_Fcs-MesKO","Fail",1031,526,90,415,40.2521823472357,332,2.48138957816377,3.47394540942928,0,NA,"no",NA,NA,NA,"no",NA,NA,NA
"1137","Cell_1137","E10.5_Fcs-MesKO","Pass",1084573,866271,138606,79696,7.3481453069549,7918,2.21633284494168,4.73246786765898,0,"S","no",NA,NA,NA,"yes","C10",-14.0288478993203,1.31938359142773
"1138","Cell_1138","E10.5_Fcs-MesKO","Pass",1746617,1378714,236718,131185,7.51080517365856,8217,2.00908493979631,4.68686695313233,0,"G2M","no",NA,NA,NA,"yes","C10",-15.1062438125711,1.31735706673045
"1139","Cell_1139","E10.5_Fcs-MesKO","Pass",1489015,1167532,209720,111763,7.50583439387783,7846,1.8278225117688,5.22593353090348,0,"G2M","no",NA,NA,NA,"yes","C09",-14.6954064535142,1.73953950768342
"1140","Cell_1140","E10.5_Fcs-MesKO","Pass",716894,561216,94258,61420,8.56751486272726,6919,2.59203358195264,4.28385165035434,0,"S","no",NA,NA,NA,"yes","C10",-14.3314713204603,1.04779456978021
"1141","Cell_1141","E10.5_Fcs-MesKO","Pass",2246143,1849078,220380,176685,7.86615099750995,6698,2.13463545063258,3.90773770705621,0,"G1","no",NA,NA,NA,"yes","C03",4.77261953442443,2.14099223941911
"1142","Cell_1142","E10.5_Fcs-MesKO","Pass",733759,567207,90730,75822,10.3333655873386,5869,3.31159977192156,3.6428093313831,0,"G2M","no",NA,NA,NA,"no",NA,NA,NA
"1143","Cell_1143","E10.5_Fcs-MesKO","Pass",1405087,1140008,143901,121178,8.62423465593234,6759,2.39292724814762,4.60574319281117,0,"G1","no",NA,NA,NA,"no",NA,NA,NA
"1144","Cell_1144","E10.5_Fcs-MesKO","Pass",967864,759856,127457,80551,8.3225535819082,8017,2.84296531246521,5.03970260005949,0,"G2M","no",NA,NA,NA,"yes","C10",-14.9329901321133,1.58628254499174
"1145","Cell_1145","E10.5_Fcs-HE_Runx1KO","Pass",1640352,1325226,194306,120820,7.36549228458282,7810,1.30975993100468,4.88469722350407,0,"G2M","no",NA,NA,NA,"yes","C04",6.98020962096995,-0.441892907755863
"1146","Cell_1146","E10.5_Fcs-HE_Runx1KO","Pass",1432018,1165244,161281,105493,7.36673701028898,6583,2.28630567181604,4.58096650249708,0,"G1","no",NA,NA,NA,"yes","C05",5.79554570913938,-1.32205262677806
"1147","Cell_1147","E10.5_Fcs-HE_Runx1KO","Fail",485,140,22,323,66.5979381443299,96,0.970873786407767,4.85436893203883,0,NA,"no",NA,NA,NA,"no",NA,NA,NA
"1148","Cell_1148","E10.5_Fcs-HE_Runx1KO","Pass",1882582,1523773,247256,111553,5.92553206181723,8269,0.913768057126861,4.18421789305775,0,"G2M","no",NA,NA,NA,"yes","C02",4.67859537812473,2.3035945700132
"1149","Cell_1149","E10.5_Fcs-HE_Runx1KO","Pass",1033378,850456,110677,72245,6.99114941483175,7165,2.42115020479952,3.95116502008382,0,"G1","no",NA,NA,NA,"yes","C04",6.93903085411675,-2.10682801329081
"1150","Cell_1150","E10.5_Fcs-HE_Runx1KO","Pass",1461781,1198750,154877,108154,7.39878271779425,7864,2.03301083221852,4.37119184311055,0,"G2M","no",NA,NA,NA,"yes","C04",7.19727789491608,-1.95932991248621
"1151","Cell_1151","E10.5_Fcs-HE_Runx1KO","Pass",1676316,1360063,211203,105050,6.26671820826145,7988,1.14925311265865,4.47661360827229,0.00678303337252419,"G2M","no",NA,NA,NA,"yes","C03",5.133382040372,1.84743071929664
"1152","Cell_1152","E10.5_Fcs-HE_Runx1KO","Pass",1394269,1150681,142532,101056,7.24795573881367,6633,2.24571146047688,4.70250549591459,0,"G1","no",NA,NA,NA,"yes","C04",7.00417651207878,-0.330077827728408
"1153","Cell_1153","E10.5_Fcs-HE_Runx1KO","Pass",1715077,1405814,170112,139151,8.11339665799261,6453,2.47255180843048,5.3782630029929,0,"G1","no",NA,NA,NA,"yes","C04",6.29218847875546,-0.694118573285861
"1154","Cell_1154","E10.5_Fcs-HE_Runx1KO","Pass",1515973,1205425,204471,106077,6.99728821027815,8246,1.41103302578253,4.6047469173062,0,"G2M","no",NA,NA,NA,"yes","C01",4.00426868437077,2.69135677011408
"1155","Cell_1155","E10.5_Fcs-HE_Runx1KO","Pass",705308,558959,78501,67848,9.61962716997397,6261,3.15913788012991,4.97234198820478,0,"G1","no",NA,NA,NA,"yes","C04",5.70384630096195,-0.524092576755352
"1156","Cell_1156","E10.5_Fcs-HE_Runx1KO","Pass",1062809,840110,129581,93118,8.76149900875886,8347,2.6929483620211,4.62322771850034,0,"G2M","no",NA,NA,NA,"yes","C04",6.8495485141508,-0.424731778397157
"1157","Cell_1157","E10.5_Fcs-HE_Runx1KO","Pass",1561449,1297404,140953,123092,7.88319054929107,6788,2.34403581168786,4.21077443734928,0,"G1","no",NA,NA,NA,"yes","C04",6.58809600604144,-1.35266364612206
"1158","Cell_1158","E10.5_Fcs-HE_Runx1KO","Pass",825112,650073,112123,62916,7.62514664675826,7501,2.91245586265676,4.68586387434555,0,"G2M","no",NA,NA,NA,"yes","C04",7.03410787469333,-2.03273166080823
"1159","Cell_1159","E10.5_Fcs-HE_Runx1KO","Pass",1228639,992850,142165,93624,7.62013903188813,7580,2.88140108332593,4.35584456390325,0.00273222177444143,"G1","no",NA,NA,NA,"yes","C03",4.96834329750894,2.012085908594
"1160","Cell_1160","E10.5_Fcs-HE_Runx1KO","Pass",1651212,1334384,211886,104942,6.35545284312372,8968,1.99275253930361,4.38108400792155,0,"G2M","no",NA,NA,NA,"yes","C03",5.08881371210991,1.79563795244021
"1161","Cell_1161","E10.5_Fcs-HE_Runx1KO","Pass",936189,749594,101419,85176,9.09816287095875,6328,3.51521980354053,5.26569229978626,0,"G1","no",NA,NA,NA,"yes","C04",6.23731766507629,-1.05584212162609
"1162","Cell_1162","E10.5_Fcs-HE_Runx1KO","Pass",1419337,1144849,161162,113326,7.98443216797702,6223,2.60678762896148,5.14757477160358,0,"G1","no",NA,NA,NA,"yes","C04",5.9743259967398,-0.411288051960367
"1163","Cell_1163","E10.5_Fcs-HE_Runx1KO","Pass",1337303,1088964,141732,106607,7.97179098528905,7516,1.64469450420137,4.87222524290206,0,"G2M","no",NA,NA,NA,"yes","C04",6.91198756855542,-2.13623417207064
"1164","Cell_1164","E10.5_Fcs-HE_Runx1KO","Pass",1339634,1091164,146931,101539,7.57960756445417,7497,2.78455120441394,5.14802852913471,0,"G1","no",NA,NA,NA,"yes","C04",6.8444959654799,-1.6681288610867
"1165","Cell_1165","E10.5_Fcs-HE_Runx1KO","Pass",1675336,1330075,213874,131387,7.84242683258761,7931,1.4957133258226,4.92515370897095,0.0064666387119264,"G1","no",NA,NA,NA,"yes","C02",3.44129580054918,3.4296907879836
"1166","Cell_1166","E10.5_Fcs-HE_Runx1KO","Pass",625845,482952,78402,64491,10.304628142751,7743,3.36857562408223,4.72569750367107,0.00176211453744493,"G2M","no",NA,NA,NA,"yes","C04",6.36414635934637,-1.8632534325158
"1167","Cell_1167","E10.5_Fcs-HE_Runx1KO","Pass",682360,544232,77550,60578,8.87771850636028,6808,3.16996288575932,4.36016065890488,0,"G1","no",NA,NA,NA,"yes","C04",6.28508129413093,-1.18655976250905
"1168","Cell_1168","E10.5_Fcs-HE_Runx1KO","Pass",1562337,1304780,146244,111313,7.12477525655476,7310,1.71629696941779,4.97363891808592,0.000104690555655593,"G1","no",NA,NA,NA,"yes","C04",7.14097124382989,-1.36515795765022
"1169","Cell_1169","E10.5_Fcs-HE_Runx1KO","Pass",1843846,1495342,233025,115479,6.2629416990356,7614,0.813170349803598,4.83996151433321,0,"G1","no",NA,NA,NA,"yes","C03",4.25418848466457,2.26594380255761
"1170","Cell_1170","E10.5_Fcs-HE_Runx1KO","Pass",1449748,1189970,158492,101286,6.98645557710719,7081,2.06638530955766,5.14712338846732,0.000111149766529915,"G1","no",NA,NA,NA,"yes","C04",6.6286900028205,-2.3484542221394
"1171","Cell_1171","E10.5_Fcs-HE_Runx1KO","Pass",1675499,1288510,250876,136113,8.12372910995471,7076,2.06263981636712,5.87241766268191,0,"G1","no",NA,NA,NA,"yes","C01",3.78065598851483,3.29438364672965
"1172","Cell_1172","E10.5_Fcs-HE_Runx1KO","Pass",1822347,1497328,210579,114440,6.27981388835387,7478,1.88072033807225,5.01235958437405,0.00421300615184878,"G1","no",NA,NA,NA,"yes","C03",5.22700908988431,1.66963842811486
"1173","Cell_1173","E10.5_Fcs-HE_Runx1KO","Pass",1029566,837057,117909,74600,7.24577151926151,7429,3.32672501329723,4.77655195434176,0.000155979229805759,"G1","no",NA,NA,NA,"yes","C04",6.86406523317881,-1.6563181737479
"1174","Cell_1174","E10.5_Fcs-HE_Runx1KO","Pass",1353565,1114886,137639,101040,7.46473202247399,6535,1.58525059892258,4.97426744047502,0.000578389739828727,"G1","no",NA,NA,NA,"yes","C04",6.94796483636662,-0.5496256124353
"1175","Cell_1175","E10.5_Fcs-HE_Runx1KO","Pass",1499390,1205046,160502,133842,8.9264300815665,6819,1.98224181205452,4.53773196060537,0,"G1","no",NA,NA,NA,"yes","C04",6.9793848377962,-0.98438657525017
"1176","Cell_1176","E10.5_Fcs-HE_Runx1KO","Pass",1384249,1083247,178733,122269,8.8328761660655,5785,2.35731102943771,6.49253091741408,0,"G2M","no",NA,NA,NA,"yes","C05",6.05141105363153,-1.56030816426741
"1177","Cell_1177","E10.5_Fcs-HE_Runx1KO","Pass",1753400,1409969,216464,126967,7.24118854796396,7829,1.84092424706667,5.02316024728295,0,"G1","no",NA,NA,NA,"yes","C04",6.88848945718692,-1.45579854810574
"1178","Cell_1178","E10.5_Fcs-HE_Runx1KO","Pass",1325743,1061952,166861,96930,7.31137181188209,8330,1.91653615655551,5.05881641377518,0.0084933449494839,"G2M","no",NA,NA,NA,"yes","C04",6.663982738732,-1.89081899626357
"1179","Cell_1179","E10.5_Fcs-HE_Runx1KO","Pass",1178328,961766,122382,94180,7.9926811549925,8163,2.52011793193464,5.21079365929815,0,"G1","no",NA,NA,NA,"yes","C04",6.73020689521113,-1.00153420615683
"1180","Cell_1180","E10.5_Fcs-HE_Runx1KO","Pass",1676402,1370505,167214,138683,8.27265775154169,6733,2.56656381896101,5.89232210117457,0.000101361076535722,"G1","no",NA,NA,NA,"yes","C04",6.28306763150306,-0.304881547920344
"1181","Cell_1181","E10.5_Fcs-HE_Runx1KO","Pass",1508153,1240509,160197,107447,7.12440979131428,6484,1.36918467899676,4.71064728845313,0,"G1","no",NA,NA,NA,"yes","C04",6.46048589266818,-0.469813434113951
"1182","Cell_1182","E10.5_Fcs-HE_Runx1KO","Pass",1309359,1072675,144324,92360,7.053833211518,7925,2.20177846254311,4.61476848356223,0,"G2M","no",NA,NA,NA,"yes","C04",6.81694232805937,-0.512540993449764
"1183","Cell_1183","E10.5_Fcs-HE_Runx1KO","Pass",1434560,1160026,159810,114724,7.99715592237341,6197,2.37573142274182,4.97074309032704,0,"G1","no",NA,NA,NA,"yes","C04",6.29221751193537,-0.688849779794781
"1184","Cell_1184","E10.5_Fcs-HE_Runx1KO","Pass",1544328,1240740,192801,110787,7.17379986634964,7328,1.80096163809634,4.53856433692158,0,"G1","no",NA,NA,NA,"yes","C03",4.86782919354189,1.43538860971047
"1185","Cell_1185","E10.5_Fcs-HE_Runx1KO","Pass",954295,779442,105917,68936,7.22376204423161,7248,2.30846326454121,4.31691381528001,0,"G1","no",NA,NA,NA,"yes","C04",6.87531950699047,-1.44035403781903
"1186","Cell_1186","E10.5_Fcs-HE_Runx1KO","Pass",1285811,1048489,140134,97188,7.55849809964295,7099,2.39075860733761,4.92194508082992,0,"S","no",NA,NA,NA,"yes","C04",7.2502492650252,-1.94018939175692
"1187","Cell_1187","E10.5_Fcs-HE_Runx1KO","Pass",1175051,977964,114105,82982,7.06199135186473,8615,1.74360573923893,4.54616344354336,0,"G2M","no",NA,NA,NA,"yes","C04",6.8282649257061,-0.31594870748137
"1188","Cell_1188","E10.5_Fcs-HE_Runx1KO","Pass",1261980,978423,166258,117299,9.29483827002013,5764,5.25749730090291,6.98959558242045,0,"G1","no",NA,NA,NA,"yes","C05",6.69124690154436,-1.20457837788413
"1189","Cell_1189","E10.5_Fcs-HE_Runx1KO","Pass",1532001,1212001,217424,102576,6.69555698723434,9869,1.80002337553439,4.59758159723525,0,"G2M","no",NA,NA,NA,"yes","C01",3.85192796450972,3.24810487097394
"1190","Cell_1190","E10.5_Fcs-HE_Runx1KO","Pass",1307897,1075357,132045,100495,7.68370903824995,7560,2.41525673051721,4.74532889000626,0,"G2M","no",NA,NA,NA,"yes","C04",6.95122127809995,-0.608213568128681
"1191","Cell_1191","E10.5_Fcs-HE_Runx1KO","Pass",1181525,943293,155539,82693,6.99883624976196,8190,2.06712440478042,4.57756145587227,0,"G2M","no",NA,NA,NA,"yes","C03",4.49872548768658,1.80108253178469
"1192","Cell_1192","E10.5_Fcs-HE_Runx1KO","Pass",1215813,971421,136110,108282,8.90613934873208,6327,1.89598591404553,5.34266002562328,0,"G1","no",NA,NA,NA,"yes","C04",5.71564145520258,-0.779429400357199
"1193","Cell_1193","E10.5_Fcs-HE_Runx1KO","Pass",1468165,1190954,185742,91469,6.23015805444211,8646,1.6412070700504,4.4879982430857,0,"G2M","no",NA,NA,NA,"yes","C03",4.98600669046411,1.8827607234639
"1194","Cell_1194","E10.5_Fcs-HE_Runx1KO","Pass",1213004,1000005,123340,89659,7.39148428199742,6844,3.50655544659903,4.84592343936194,0,"G1","no",NA,NA,NA,"yes","C04",6.27110756928237,-1.03953971542537
"1195","Cell_1195","E10.5_Fcs-HE_Runx1KO","Pass",1701635,1349551,226373,125711,7.38765951570108,6932,4.60307260938139,4.74648051872189,0,"G2M","no",NA,NA,NA,"no",NA,NA,NA
"1196","Cell_1196","E10.5_Fcs-HE_Runx1KO","Pass",1347843,1091014,166820,90009,6.67800329860377,7504,2.34778232538615,4.40982855834454,0.000238510928570747,"G2M","no",NA,NA,NA,"yes","C04",7.2793504406411,-0.8011784209641
"1197","Cell_1197","E10.5_Fcs-HE_Runx1KO","Pass",678982,545494,72635,60853,8.96238780998613,5928,2.39895619460085,5.3467584403791,0.000249475477807909,"G1","no",NA,NA,NA,"yes","C04",5.86375403969321,-0.553576169843823
"1198","Cell_1198","E10.5_Fcs-HE_Runx1KO","Pass",963256,795743,101182,66331,6.8861237303479,8688,1.72714230728857,4.8311697400189,0,"G1","no",NA,NA,NA,"yes","C04",5.55155273678794,-3.01028282261964
"1199","Cell_1199","E10.5_Fcs-HE_Runx1KO","Pass",1210523,985922,127993,96608,7.98068272969617,7380,3.07668280493519,5.82567323352893,0.000557774257602463,"G1","no",NA,NA,NA,"yes","C04",6.9271052455466,-1.00148020317108
"1200","Cell_1200","E10.5_Fcs-HE_Runx1KO","Pass",954956,749573,132613,72770,7.62024637784359,8763,1.71661824365034,4.41346784667086,0,"G2M","no",NA,NA,NA,"yes","C01",3.98638691859978,2.64573952973217
"1201","Cell_1201","E10.5_Fcs-HE_Runx1KO","Pass",1119995,904720,100183,115092,10.2761173040951,6750,3.86930309289412,4.87824914831406,0.00016765471176802,"G2M","no",NA,NA,NA,"yes","C04",6.72800571960245,-1.98662294524636
"1202","Cell_1202","E10.5_Fcs-HE_Runx1KO","Pass",1066092,872437,116464,77191,7.2405571001377,7571,2.12324926538854,4.42007825642,0,"G2M","no",NA,NA,NA,"yes","C04",6.83613356426983,-2.32980539718072
"1203","Cell_1203","E10.5_Fcs-HE_Runx1KO","Pass",831388,665121,82998,83269,10.0156605580066,6615,4.0804052277119,4.67955681077558,0.000228683810329648,"G2M","no",NA,NA,NA,"yes","C04",6.35112659125126,-1.21308159813814
"1204","Cell_1204","E10.5_Fcs-HE_Runx1KO","Fail",1338211,990672,234793,112746,8.42512877266739,5362,1.20814030559462,4.30792322610284,50.6207865595414,NA,"no",NA,NA,NA,"no",NA,NA,NA
"1205","Cell_1205","E10.5_Fcs-HE_Runx1KO","Pass",1610280,1298461,184799,127020,7.88806915567479,7187,1.71811072291844,5.33710337318278,0,"G1","no",NA,NA,NA,"yes","C04",6.93414115155331,-1.41020188192149
"1206","Cell_1206","E10.5_Fcs-HE_Runx1KO","Pass",1440144,1169623,161587,108934,7.56410470064105,7121,2.75124821784597,5.72175108349285,0,"G1","no",NA,NA,NA,"yes","C04",7.08828113803353,-0.969054492302953
"1207","Cell_1207","E10.5_Fcs-HE_Runx1KO","Pass",1921589,1552018,240101,129470,6.7376530569232,8045,1.62632698484714,5.70196635400947,0,"G2M","no",NA,NA,NA,"yes","C04",6.98817027703152,-2.31134264532237
"1208","Cell_1208","E10.5_Fcs-HE_Runx1KO","Pass",1915903,1570764,178960,166179,8.67366458531565,6520,2.90440271370859,5.09476186440336,0,"G1","no",NA,NA,NA,"yes","C05",6.5904046278486,-1.50498292864309
"1209","Cell_1209","E10.5_Fcs-HE_Runx1KO","Pass",1311787,1057077,167206,87504,6.6705951499748,8434,1.0349783914933,4.88233483368843,0,"G2M","no",NA,NA,NA,"yes","C01",4.23237779043954,2.42386452618987
"1210","Cell_1210","E10.5_Fcs-HE_Runx1KO","Pass",1932962,1538419,272593,121950,6.30897037810366,9126,1.32511571438787,4.50207262531718,0,"G2M","no",NA,NA,NA,"yes","C01",4.02584542257728,2.76321925024542
"1211","Cell_1211","E10.5_Fcs-HE_Runx1KO","Pass",1664702,1313444,238405,112853,6.77917128711325,7151,1.41349817611596,5.5267271918879,0,"G1","no",NA,NA,NA,"yes","C02",4.2069458774383,2.6074778208506
"1212","Cell_1212","E10.5_Fcs-HE_Runx1KO","Pass",1473577,1209250,143530,120797,8.19753565643329,7108,2.48023137522791,6.04607846509959,0,"G1","no",NA,NA,NA,"yes","C03",5.03730296613655,1.9494169061946
"1213","Cell_1213","E10.5_Fcs-HE_Runx1KO","Pass",1828940,1457618,223258,148064,8.09561822695113,7170,3.37187984256437,5.9906840883793,0,"G1","no",NA,NA,NA,"yes","C04",6.33714120191919,-1.4603314756119
"1214","Cell_1214","E10.5_Fcs-HE_Runx1KO","Pass",1481900,1188643,163122,130135,8.78163168904785,6975,3.21419006421887,6.22421071303936,0,"G1","no",NA,NA,NA,"yes","C04",6.71896776052813,-1.64848717753892
"1215","Cell_1215","E10.5_Fcs-HE_Runx1KO","Pass",1601792,1275445,166725,159622,9.96521396036439,6183,2.69393715367344,6.44004330441032,0.00354766575037708,"G1","no",NA,NA,NA,"yes","C05",6.05212040259902,-0.20950941803747
"1216","Cell_1216","E10.5_Fcs-HE_Runx1KO","Pass",1726899,1388647,198311,139941,8.10360073171621,7258,2.00020167883494,5.76019255616614,0,"G1","no",NA,NA,NA,"yes","C04",7.20442424001899,-1.69842661780715
"1217","Cell_1217","E10.5_Fcs-HE_Runx1KO","Pass",1522098,1227631,174220,120247,7.90008264908041,7367,2.38924118366417,6.05299115040152,0,"G1","no",NA,NA,NA,"yes","C06_KO",6.90290575997852,-2.44388941523425
"1218","Cell_1218","E10.5_Fcs-HE_Runx1KO","Pass",1224232,1004950,137721,81561,6.6622176188827,8588,1.87211836977343,5.18581148028271,0.00277429156483255,"G2M","no",NA,NA,NA,"yes","C03",5.13535767338553,1.75509809281019
"1219","Cell_1219","E10.5_Fcs-HE_Runx1KO","Pass",1330372,1038430,159903,132039,9.92496835471582,6366,2.28085050029005,7.24920360963125,0,"G1","no",NA,NA,NA,"yes","C05",5.75503992321181,-0.907468305977054
"1220","Cell_1220","E10.5_Fcs-HE_Runx1KO","Pass",1567485,1294615,149506,123364,7.87018695553706,7375,4.06568535693015,5.46084687597493,0,"G1","no",NA,NA,NA,"yes","C04",6.937315964957,-0.993644045644258
"1221","Cell_1221","E10.5_Fcs-HE_Runx1KO","Pass",1205951,987277,143450,75224,6.23773271053301,8119,1.84704453961942,5.21988655490261,0,"G2M","no",NA,NA,NA,"yes","C04",7.59975006279151,-1.31727688435736
"1222","Cell_1222","E10.5_Fcs-HE_Runx1KO","Pass",1437528,1158456,166238,112834,7.84916885097195,6903,2.43743839749645,5.12665535050543,0,"G1","no",NA,NA,NA,"yes","C03",4.76499422632335,2.12238441914505
